address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"6 Pauls Court,RINGWOOD NORTH VIC ss",2185000,05 Jul 2024,private treaty,4,4,2.0,739.0,House
"26A Lansdown Street,BALWYN NORTH VIC ss",2200000,04 Jul 2024,private treaty,4,4,2.0,739.0,House
"5 Pembroke Road,BALWYN VIC ss1,",6815888,03 Jul 2024,private treaty,4,4,2.0,35.0,House
"3/26 Clarevale Street,CLAYTON SOUTH VIC ss",1010000,01 Jul 2024,private treaty,4,4,2.0,35.0,Townhouse
"18b Draper Street,MCKINNON VIC ss",1956000,01 Jul 2024,private treaty,4,4,2.0,35.0,Townhouse
"4a Adelaide Street,MCKINNON VIC ss",1860000,27 Jun 2024,auction,4,4,2.0,35.0,Townhouse
"1 Waterview Walk,CAROLINE SPRINGS VIC ss",1362500,26 Jun 2024,auction,4,4,2.0,395.0,House
"52A Russell Cres,DONCASTER EAST VIC ss",1996000,22 Jun 2024,private treaty,4,4,2.0,395.0,Semi-detached
"68 Tristania Street,DONCASTER EAST VIC ss",1635000,22 Jun 2024,auction,4,4,2.0,335.0,House
"57 Goldsmith Street,ELWOOD VIC ss",5000000,22 Jun 2024,auction,4,4,2.0,480.0,House
"765 High Street Road,GLEN WAVERLEY VIC ss",3088000,22 Jun 2024,auction,4,4,2.0,480.0,House
"4 Sandy Avenue,POINT COOK VIC ss",1400000,21 Jun 2024,private treaty,4,4,2.0,600.0,House
"30a Lewis Street,MCKINNON VIC ss",1950000,16 Jun 2024,private treaty,4,4,2.0,600.0,Townhouse
"22 Combarton Street,BOX HILL VIC ss",2000000,14 Jun 2024,private treaty,4,4,2.0,600.0,House
"6B Connor Street,BRIGHTON EAST VIC ss",2350000,14 Jun 2024,sold prior to auction,4,4,2.0,600.0,Townhouse
"7 Lobb Street,COBURG VIC ss",1400000,13 Jun 2024,auction,4,4,2.0,600.0,House
"33 Ivy Street,PARKDALE VIC ss",2160000,12 Jun 2024,auction,4,4,2.0,600.0,House
"12 Woodland Avenue,MOUNT ELIZA VIC ss",3450000,10 Jun 2024,private treaty,4,4,2.0,739.0,House
"4 Cummins Grove,MALVERN VIC ss",3545000,07 Jun 2024,private treaty,4,4,2.0,739.0,House
"38 Drummond Street,GREENVALE VIC ss4,",2410000,06 Jun 2024,auction,4,4,2.0,407.0,House
"3 Ngumby Court,VERMONT SOUTH VIC ss4,",5150000,04 Jun 2024,private treaty,4,4,2.0,48.0,House
"8 Opsum Way,WILLIAMS LANDING VIC ss",1700000,04 Jun 2024,private treaty,4,4,2.0,48.0,House
"37 Fourth Street,BLACK ROCK VIC ss",2300000,01 Jun 2024,auction,4,4,2.0,430.0,House
"27 Keith Street,HAMPTON EAST VIC ss",1821000,30 May 2024,private treaty,4,4,2.0,430.0,House
"44 Randles Road,CONNEWARRE VIC ss9,",2500000,28 May 2024,private treaty,4,4,2.0,995.0,House
"1 Bond Street,DONCASTER VIC ss",1660000,25 May 2024,auction,4,4,2.0,316.0,House
"54 Atlantis Drive,POINT COOK VIC ss",1560000,24 May 2024,private treaty,4,4,2.0,316.0,House
"2/56 Camelot Drive,GLEN WAVERLEY VIC ss",1461500,18 May 2024,private treaty,4,4,2.0,316.0,Townhouse
"1 James Street,BRIGHTON VIC ss",3600000,16 May 2024,private treaty,4,4,2.0,516.0,House
"65 Ruskin Street,ELWOOD VIC ss",3470000,16 May 2024,auction,4,4,2.0,516.0,House
"22 Verdant Crescent,DONCASTER VIC ss",2245000,15 May 2024,auction,4,4,2.0,372.0,House
"16 Weigall Close,CAROLINE SPRINGS VIC ss",1150000,13 May 2024,auction,4,4,2.0,561.0,House
"7 Glynda Street,DANDENONG VIC ss",1615000,13 May 2024,private treaty,4,4,2.0,561.0,House
"7 Joanna Court,MOUNT WAVERLEY VIC ss",1460000,11 May 2024,auction,4,4,2.0,486.0,House
"1 Tyndall Street,SURREY HILLS VIC ss",3450000,11 May 2024,auction,4,4,2.0,976.0,House
"1/2 Osburn Avenue,BALWYN NORTH VIC ss",3050000,08 May 2024,sold prior to auction,4,4,2.0,976.0,Townhouse
"299 Porter Street,TEMPLESTOWE VIC ss",2100000,05 May 2024,private treaty,4,4,2.0,902.0,House
"9 Milton Crescent,BOX HILL SOUTH VIC ss",1341000,04 May 2024,auction,4,4,2.0,314.0,House
"35 Dynasty Drive,CRANBOURNE SOUTH VIC ss",1225000,02 May 2024,private treaty,4,4,2.0,547.0,House
"9B Hall Street,BRIGHTON VIC ss",4825000,01 May 2024,private treaty,4,4,2.0,547.0,Townhouse
"4/11 Greenwood Street,BURWOOD VIC ss",1272000,27 Apr 2024,auction,4,4,2.0,240.0,Townhouse
"7A Lobb Street,COBURG VIC ss",1425000,27 Apr 2024,auction,4,4,2.0,240.0,House
"21 Pindari Street,GLEN WAVERLEY VIC ss",3150000,27 Apr 2024,auction,4,4,2.0,240.0,House
"222 Lennox Street,RICHMOND VIC ss",2175000,27 Apr 2024,auction,4,4,2.0,240.0,House
"11 Horace Street,MALVERN VIC ss",3650000,23 Apr 2024,private treaty,4,4,2.0,240.0,House
"9 Cambridge Drive,BERWICK VIC ss",1350000,19 Apr 2024,private treaty,4,4,2.0,633.0,House
"22 Retba Street,CRAIGIEBURN VIC ss",1060000,19 Apr 2024,private treaty,4,4,2.0,574.0,House
"15 Spraypoint Drive,POINT COOK VIC ss",2100000,19 Apr 2024,private treaty,4,4,2.0,626.0,House
"32 Bass Vista Boulevard,CAPE SCHANCK VIC ss1,",1655000,16 Apr 2024,private treaty,4,4,2.0,922.0,House
"35 Horizon Boulevard,GREENVALE VIC ss",940000,16 Apr 2024,private treaty,4,4,2.0,448.0,House
"329 Inkerman Street,BALACLAVA VIC ss",1750000,15 Apr 2024,auction,4,4,2.0,448.0,Townhouse
"22A Glenwood Avenue,BEAUMARIS VIC ss",2310000,13 Apr 2024,sold prior to auction,4,4,2.0,389.0,Townhouse
"34A Roger Street,DONCASTER EAST VIC ss",2020000,12 Apr 2024,private treaty,4,4,2.0,390.0,Townhouse
"85 Flourish Drive,MOUNT DUNEED VIC ss",1180000,12 Apr 2024,private treaty,4,4,2.0,538.0,House
"34 Lucerne Crescent,ALPHINGTON VIC ss1,",6280000,11 Apr 2024,private treaty,4,4,2.0,704.0,House
"1/11 Vernon Street,CROYDON VIC ss",1050000,10 Apr 2024,auction,4,4,2.0,704.0,Townhouse
"129 Wooralla Drive,MOUNT ELIZA VIC ss",2150000,10 Apr 2024,private treaty,4,4,2.0,704.0,House
"1/20 Myrtle Street,GLEN WAVERLEY VIC ss",2380000,07 Apr 2024,auction,4,4,2.0,383.0,House
"136a East Street,HADFIELD VIC ss",1192000,05 Apr 2024,private treaty,4,4,2.0,320.0,House
"2/1 Captain Street,ASPENDALE VIC ss",1530000,04 Apr 2024,private treaty,4,4,2.0,320.0,Townhouse
"2 Moreton Close,KEW VIC ss",2650000,04 Apr 2024,private treaty,4,4,2.0,320.0,House
"24 Seagrass Crescent,POINT COOK VIC ss",1200000,03 Apr 2024,private treaty,4,4,2.0,479.0,House
"2/19 Cornish Road,BURWOOD EAST VIC ss",1588000,26 Mar 2024,private treaty,4,4,2.0,479.0,Townhouse
"36 Coppin Grove,HAWTHORN VIC ss",4150000,26 Mar 2024,auction,4,4,2.0,802.0,House
"30 Cockle Crescent,POINT LONSDALE VIC ss",1600000,26 Mar 2024,private treaty,4,4,2.0,443.0,House
"21 North Shore Drive,POINT COOK VIC ss",1380000,25 Mar 2024,private treaty,4,4,2.0,527.0,House
"24 Delbridge Drive,MERNDA VIC ss",1025000,23 Mar 2024,private treaty,4,4,2.0,581.0,House
"28 Romilly Avenue,TEMPLESTOWE LOWER VIC ss",1500000,23 Mar 2024,auction,4,4,2.0,677.0,House
"2/48 - 50 Kanooka Grove,CLAYTON VIC ss",870000,22 Mar 2024,private treaty,4,4,2.0,677.0,Townhouse
"19b Wanda Road,CAULFIELD NORTH VIC ss",3100000,20 Mar 2024,sold prior to auction,4,4,2.0,373.0,Townhouse
"8 Leicester Street,TORQUAY VIC ss2,",2505000,19 Mar 2024,private treaty,4,4,2.0,786.0,House
"52 Hoffmans Road,ESSENDON VIC ss",2900000,18 Mar 2024,private treaty,4,4,2.0,611.0,House
"159 Finch Street,GLEN IRIS VIC ss",4480000,16 Mar 2024,auction,4,4,2.0,611.0,House
"1/3 Lorna Avenue,NORTHCOTE VIC ss",1620000,15 Mar 2024,private treaty,4,4,2.0,218.0,House
"14 Lucid Crescent,CLYDE VIC ss",1335000,13 Mar 2024,private treaty,4,4,2.0,640.0,House
"1/78 Macrina Street,OAKLEIGH EAST VIC ss",1000000,13 Mar 2024,sold prior to auction,4,4,2.0,640.0,Townhouse
"8B Morell Street,MORNINGTON VIC ss",2300000,09 Mar 2024,private treaty,4,4,2.0,640.0,House
"9 Exeter Close,TEMPLESTOWE LOWER VIC ss",1748500,09 Mar 2024,auction,4,4,2.0,674.0,House
"36 Timber Ridge,DONCASTER VIC ss",1770000,05 Mar 2024,private treaty,4,4,2.0,382.0,House
"3C Sunset Terrace,LYSTERFIELD VIC ss",2430000,04 Mar 2024,private treaty,4,4,2.0,937.0,House
"6 Kapili Way,ELTHAM VIC ss4,",2905000,02 Mar 2024,private treaty,4,4,2.0,703.0,House
"27 Trumpington Terrace,ATTWOOD VIC ss",2001000,26 Feb 2024,auction,4,4,2.0,703.0,House
"1/25 Coane Street,OAKLEIGH EAST VIC ss",952000,26 Feb 2024,auction,4,4,2.0,703.0,Townhouse
"82 Sandarra Boulevard,SANDHURST VIC ss",1400000,26 Feb 2024,private treaty,4,4,2.0,703.0,House
"1 Edward Street,SANDRINGHAM VIC ss",3415000,24 Feb 2024,auction,4,4,2.0,703.0,House
"34 Aspiration Rise,DIAMOND CREEK VIC ss",1330000,23 Feb 2024,private treaty,4,4,2.0,660.0,House
"25 Holmwood Avenue,ANGLESEA VIC ss1,",2900000,19 Feb 2024,private treaty,4,4,2.0,98.0,House
"53 Ludbrook Avenue,CAULFIELD SOUTH VIC ss",3031000,17 Feb 2024,private treaty,4,4,2.0,684.0,House
"35/111 Kinross Avenue,EDITHVALE VIC ss",855000,17 Feb 2024,auction,4,4,2.0,684.0,Townhouse
"12 Miller Street,SANDRINGHAM VIC ss",2575000,17 Feb 2024,auction,4,4,2.0,684.0,House
"13B Emma Street,CAULFIELD SOUTH VIC ss",1900000,15 Feb 2024,auction,4,4,2.0,684.0,Townhouse
"21 Munro Street,KEW EAST VIC ss1,",4150000,14 Feb 2024,auction,4,4,2.0,87.0,House
"60 Basildon Crescent,STRATHTULLOH VIC ss",1000000,12 Feb 2024,private treaty,4,4,2.0,601.0,House
"160 Old Tresco Road,TRESCO WEST VIC ss8.28ha",580000,12 Feb 2024,private treaty,4,4,2.0,601.0,House
"20 Marguerita Avenue,MOUNT MARTHA VIC ss",2150000,07 Feb 2024,private treaty,4,4,2.0,961.0,House
"18 Leggio Road,MYRTLEFORD VIC ss",920000,05 Feb 2024,private treaty,4,4,2.0,754.0,House
"14 John Wedge Place,SEABROOK VIC ss",950000,02 Feb 2024,private treaty,4,4,2.0,524.0,House
"112 Willsmere Road,KEW VIC ss",4600000,01 Feb 2024,private treaty,4,4,2.0,650.0,House
"131A Lawrence Road,MOUNT WAVERLEY VIC ss",1519800,31 Jan 2024,auction,4,4,2.0,307.0,Townhouse
"12 Gloucester Drive,HEIDELBERG VIC ss",2325000,30 Jan 2024,private treaty,4,4,2.0,591.0,House
"10 Black Swan Court,LARA VIC ss",1050000,30 Jan 2024,private treaty,4,4,2.0,642.0,House
"17 Keane Crescent,LALOR VIC ss",955000,23 Jan 2024,auction,4,4,2.0,491.0,House
"220 Sandhurst Boulevard,SANDHURST VIC ss",1450000,21 Jan 2024,private treaty,4,4,2.0,491.0,House
"1 Diamond Street,DROUIN VIC ss",990000,10 Jan 2024,private treaty,4,4,2.0,763.0,House
"27 Harlem Circuit,POINT COOK VIC ss",825000,30 Dec 2023,private treaty,4,4,2.0,424.0,House
"41 Sanctuary Lakes South Boulevard,SANCTUARY LAKES VIC ss",3380000,30 Dec 2023,private treaty,4,4,2.0,634.0,House
"2B Moreton Street,BALWYN NORTH VIC ss",3080000,20 Dec 2023,private treaty,4,4,2.0,403.0,House
"22 Kelvin Grove,PRAHRAN VIC ss",4800000,20 Dec 2023,private treaty,4,4,2.0,403.0,House
"16a Vista Grove,TOORAK VIC ss",12000000,20 Dec 2023,private treaty,4,4,2.0,634.0,House
"132 Bay Road,SANDRINGHAM VIC ss",2350000,17 Dec 2023,private treaty,4,4,2.0,851.0,House
"1/1 Woolert Street,ASHWOOD VIC ss",1513000,16 Dec 2023,auction,4,4,2.0,321.0,Townhouse
"24 Montpellier Crescent,TEMPLESTOWE LOWER VIC ss",1280000,16 Dec 2023,auction,4,4,2.0,694.0,House
"2 Cheval Court,LOWER PLENTY VIC ss",1550000,14 Dec 2023,private treaty,4,4,2.0,785.0,House
"14 Bruarong Crescent,FRANKSTON SOUTH VIC ss",1800000,12 Dec 2023,private treaty,4,4,2.0,992.0,House
"2 The Ridge,CAROLINE SPRINGS VIC ss",1195000,11 Dec 2023,private treaty,4,4,2.0,603.0,House
"2A Bona Vista Avenue,SURREY HILLS VIC ss",2500000,09 Dec 2023,auction,4,4,2.0,603.0,House
"2/9 Keith Street,OAKLEIGH EAST VIC ss",1101000,07 Dec 2023,sold prior to auction,4,4,2.0,603.0,Townhouse
"2 Lower Drive North,KEW VIC ss",2500000,06 Dec 2023,private treaty,4,4,2.0,552.0,House
"29 Waiben Crescent,POINT COOK VIC ss",1230000,06 Dec 2023,private treaty,4,4,2.0,557.0,House
"12 Loch Street,ST KILDA WEST VIC ss",6860000,02 Dec 2023,auction,4,4,2.0,570.0,House
"258 Frontier Avenue,AINTREE VIC ss",925000,30 Nov 2023,auction,4,4,2.0,570.0,House
"1a Hawthorn Grove,HAWTHORN VIC ss",6725000,28 Nov 2023,private treaty,4,4,2.0,544.0,House
"21 Somerfield Drive North,KEYSBOROUGH VIC ss",1850000,28 Nov 2023,private treaty,4,4,2.0,563.0,House
"17 Vista Grove,TOORAK VIC ss",7236000,27 Nov 2023,private treaty,4,4,2.0,563.0,House
"35 Georges Road,FLINDERS VIC ss1,",5425000,26 Nov 2023,auction,4,4,2.0,41.0,House
"160 Shoreham Road,RED HILL VIC ss2,",1900000,23 Nov 2023,private treaty,4,4,2.0,0.0,House
"68 King William Street,RESERVOIR VIC ss",2150000,23 Nov 2023,private treaty,4,4,2.0,741.0,House
"3 Lexton Street,BALWYN NORTH VIC ss",3850000,22 Nov 2023,sold prior to auction,4,4,2.0,676.0,House
"69A Pier Street,DROMANA VIC ss",1760000,22 Nov 2023,private treaty,4,4,2.0,445.0,House
"390 Mont Albert Road,MONT ALBERT VIC ss",3063300,22 Nov 2023,private treaty,4,4,2.0,557.0,House
"7 Augusta Street,MOUNT MARTHA VIC ss1,",3725000,21 Nov 2023,private treaty,4,4,2.0,290.0,House
"13A Roslyn Street,STRATHMORE VIC ss",1710000,21 Nov 2023,private treaty,4,4,2.0,290.0,House
"58 Evergreen Circuit,OCEAN GROVE VIC ss",1160000,20 Nov 2023,private treaty,4,4,2.0,570.0,House
"2/5 Anthony Court,BURWOOD EAST VIC ss",1460000,18 Nov 2023,auction,4,4,2.0,374.0,Townhouse
"43A Elizabeth Street,DONCASTER EAST VIC ss",1950000,18 Nov 2023,auction,4,4,2.0,367.0,House
"2 Wilson Grove,SEAFORD VIC ss",1545000,18 Nov 2023,auction,4,4,2.0,646.0,House
"272 Raleigh Street,THORNBURY VIC ss",2130000,18 Nov 2023,auction,4,4,2.0,646.0,House
"43A & 43B Bull Street,CASTLEMAINE VIC ss1,",1650000,17 Nov 2023,private treaty,4,4,2.0,7.0,House
"1 Tuscan Place,INDENTED HEAD VIC ss",730000,17 Nov 2023,private treaty,4,4,2.0,504.0,House
"5 Jocelyn Avenue,BALWYN NORTH VIC ss",1750000,15 Nov 2023,private treaty,4,4,2.0,874.0,Vacant land
"38A Grey Street,ST KILDA VIC ss",3500000,15 Nov 2023,private treaty,4,4,2.0,874.0,House
"4 Centaur Grove,DONCASTER EAST VIC ss",1560000,12 Nov 2023,private treaty,4,4,2.0,336.0,House
"9 Raymond Court,BRIGHTON EAST VIC ss",2515000,11 Nov 2023,auction,4,4,2.0,336.0,House
"5 Winmalee Road,BALWYN VIC ss",3153000,10 Nov 2023,private treaty,4,4,2.0,336.0,House
"13 Malua Road,BONNIE BROOK VIC ss",800000,09 Nov 2023,private treaty,4,4,2.0,314.0,House
"27 Adlington Avenue,GREENVALE VIC ss",1800000,09 Nov 2023,private treaty,4,4,2.0,511.0,House
"20 Marlborough Avenue,CAMBERWELL VIC ss",2880000,08 Nov 2023,auction,4,4,2.0,715.0,House
"23 Glassford Street,ARMADALE VIC ss",6700000,06 Nov 2023,private treaty,4,4,2.0,783.0,House
"1/11 Power Street,BALWYN VIC ss",2880000,05 Nov 2023,sold prior to auction,4,4,2.0,783.0,Townhouse
"8 Kinkora Road,HAWTHORN VIC ss",4400000,31 Oct 2023,private treaty,4,4,2.0,783.0,House
"34 Mantell Street,MOONEE PONDS VIC ss",3950000,31 Oct 2023,auction,4,4,2.0,783.0,House
"318 Alma Road,CAULFIELD NORTH VIC ss",3305000,29 Oct 2023,auction,4,4,2.0,669.0,House
"8 Kerferd Street,BERWICK VIC ss",1280000,28 Oct 2023,private treaty,4,4,2.0,632.0,House
"13 Comer Street,BRIGHTON EAST VIC ss",2425000,28 Oct 2023,auction,4,4,2.0,409.0,Townhouse
"2b Waratah Avenue,GLEN HUNTLY VIC ss",1500000,28 Oct 2023,auction,4,4,2.0,409.0,Townhouse
"32 Hillview Drive,CARRUM DOWNS VIC ss",795000,27 Oct 2023,private treaty,4,4,2.0,409.0,Townhouse
"58 Watts Parade,MOUNT ELIZA VIC ss1,",3600000,25 Oct 2023,private treaty,4,4,2.0,437.0,House
"146 Canterbury Road,MIDDLE PARK VIC ss",4200000,23 Oct 2023,auction,4,4,2.0,270.0,House
"9 Riverside Avenue,BALWYN NORTH VIC ss",2810000,21 Oct 2023,auction,4,4,2.0,836.0,House
"5 Mirror Way,WANTIRNA SOUTH VIC ss",1855000,21 Oct 2023,auction,4,4,2.0,448.0,House
"39 Newforest Drive,AINTREE VIC ss",890000,20 Oct 2023,private treaty,4,4,2.0,392.0,House
"66 Cresthaven Boulevard,BERWICK VIC ss",1630000,18 Oct 2023,private treaty,4,4,2.0,625.0,House
"7 Marbray Drive,GLEN WAVERLEY VIC ss",1538000,18 Oct 2023,auction,4,4,2.0,625.0,Townhouse
"18 Cypress Way,KEW VIC ss",2125000,17 Oct 2023,private treaty,4,4,2.0,375.0,House
"2 Matchett Lane,MOONEE PONDS VIC ss",1850000,17 Oct 2023,auction,4,4,2.0,375.0,House
"73 Blackshaws Road,NEWPORT VIC ss",1425000,17 Oct 2023,private treaty,4,4,2.0,375.0,House
"16A Keswick Street,BENTLEIGH EAST VIC ss",1515000,14 Oct 2023,auction,4,4,2.0,375.0,Townhouse
"27 Malibu Boulevard,POINT COOK VIC ss",1180000,14 Oct 2023,auction,4,4,2.0,375.0,House
"2/11 Power Street,BALWYN VIC ss",2950000,12 Oct 2023,sold prior to auction,4,4,2.0,375.0,Townhouse
"15 Alamanda BVD,POINT COOK VIC ss",1625000,12 Oct 2023,private treaty,4,4,2.0,748.0,House
"4/8 Eden Street,HEIDELBERG HEIGHTS VIC ss",1150000,11 Oct 2023,private treaty,4,4,2.0,748.0,House
"12 Forum Way,POINT COOK VIC ss",1263000,11 Oct 2023,private treaty,4,4,2.0,664.0,House
"6 Edzell Avenue,TOORAK VIC ss",7680000,10 Oct 2023,private treaty,4,4,2.0,748.0,House
"144 WANTIRNA ROAD,RINGWOOD VIC ss2,",1900000,08 Oct 2023,private treaty,4,4,2.0,652.0,House
"7b Mill Street,ASPENDALE VIC ss",1692000,07 Oct 2023,auction,4,4,2.0,652.0,Townhouse
"4 Aumann Drive,TEMPLESTOWE VIC ss",1951000,07 Oct 2023,auction,4,4,2.0,652.0,Townhouse
"10 Dingley Street,TEMPLESTOWE LOWER VIC ss",1825000,07 Oct 2023,auction,4,4,2.0,384.0,House
"1b Radnor Street,CAMBERWELL VIC ss",2999999,01 Oct 2023,sold prior to auction,4,4,2.0,400.0,House
"21 Edgerunner Circuit,ST ALBANS VIC ss",850000,30 Sep 2023,private treaty,4,4,2.0,478.0,House
"18 Disraeli Street,KEW VIC ss",2660000,29 Sep 2023,auction,4,4,2.0,478.0,House
"22B Glenwood Avenue,BEAUMARIS VIC ss",2328000,28 Sep 2023,private treaty,4,4,2.0,478.0,Townhouse
"47 Ambassador Crescent,POINT COOK VIC ss",1110000,25 Sep 2023,private treaty,4,4,2.0,500.0,House
"6 Manuka Road,BERWICK VIC ss",2625000,20 Sep 2023,private treaty,4,4,2.0,882.0,House
"15 Edgecombe Street,KEW VIC ss",3750000,20 Sep 2023,private treaty,4,4,2.0,430.0,House
"3/70 Brysons Road,WARRANWOOD VIC ss",1925000,19 Sep 2023,private treaty,4,4,2.0,907.0,House
"132B Barrow Street,COBURG VIC ss",1430000,16 Sep 2023,auction,4,4,2.0,907.0,House
"27 Tristania Street,DONCASTER EAST VIC ss",2343000,16 Sep 2023,private treaty,4,4,2.0,907.0,Townhouse
"4 The Close,BEAUMARIS VIC ss",2310000,14 Sep 2023,auction,4,4,2.0,636.0,House
"1 Bellevue Crescent,MOUNT ELIZA VIC ss1,",1650000,13 Sep 2023,private treaty,4,4,2.0,77.0,House
"16 Rotherwood Avenue,RINGWOOD EAST VIC ss1,",1630000,09 Sep 2023,private treaty,4,4,2.0,52.0,House
"3 The Righi,EAGLEMONT VIC ss",2880000,05 Sep 2023,private treaty,4,4,2.0,322.0,House
"196 The Boulevard,IVANHOE EAST VIC ss",3900000,02 Sep 2023,auction,4,4,2.0,781.0,House
"60A Oxford Street,NEWPORT VIC ss",2187500,02 Sep 2023,auction,4,4,2.0,781.0,House
"16 Umbrella Way,POINT COOK VIC ss",1330000,02 Sep 2023,private treaty,4,4,2.0,512.0,House
"1 Scott Lane,TAYLORS HILL VIC ss",1302500,02 Sep 2023,auction,4,4,2.0,684.0,House
"80 Harcrest Boulevard,WANTIRNA SOUTH VIC ss",1638888,02 Sep 2023,auction,4,4,2.0,519.0,House
"36 Mercer Road,ARMADALE VIC ss",8350000,31 Aug 2023,private treaty,4,4,2.0,613.0,House
"3 Minter Court,TRUGANINA VIC ss",1180000,31 Aug 2023,private treaty,4,4,2.0,613.0,House
"6A Notlen Street,RINGWOOD VIC ss",1450000,30 Aug 2023,private treaty,4,4,2.0,613.0,Townhouse
"86 Paxton Street,SOUTH KINGSVILLE VIC ss",1500000,30 Aug 2023,private treaty,4,4,2.0,613.0,House
"27A Tristania Street,DONCASTER EAST VIC ss",2330000,27 Aug 2023,private treaty,4,4,2.0,613.0,House
"75 Blackshaws Road,NEWPORT VIC ss",1425000,27 Aug 2023,private treaty,4,4,2.0,613.0,Townhouse
"1/10 Tyne Street,CAMBERWELL VIC ss",2500000,26 Aug 2023,auction,4,4,2.0,613.0,House
"13 Woodland Way,FINGAL VIC ss",1825000,21 Aug 2023,private treaty,4,4,2.0,878.0,House
"17 Millah Road,BALWYN VIC ss",4850000,19 Aug 2023,private treaty,4,4,2.0,878.0,House
"37 Wallagoot Walk,CARRUM DOWNS VIC ss",810000,15 Aug 2023,private treaty,4,4,2.0,878.0,Townhouse
"21 Holroyd Street,KEW VIC ss",3180000,12 Aug 2023,auction,4,4,2.0,670.0,House
"18 Belson Street,MALVERN EAST VIC ss",6605000,12 Aug 2023,auction,4,4,2.0,809.0,House
"11 Knox Street,BERWICK VIC ss",990000,09 Aug 2023,private treaty,4,4,2.0,809.0,House
"6 Amelia Avenue,MORNINGTON VIC ss",2100000,09 Aug 2023,private treaty,4,4,2.0,885.0,House
"129-131 Princes Highway,TRAFALGAR VIC ss1,",810000,09 Aug 2023,private treaty,4,4,2.0,812.0,House
"6/10 Prince Street,CLAYTON VIC ss",1040000,05 Aug 2023,auction,4,4,2.0,812.0,Townhouse
"13 Winterhill Link,BUNDOORA VIC ss",1185000,04 Aug 2023,auction,4,4,2.0,563.0,House
"41 Light Horse Circuit,SUNBURY VIC ss",1000000,03 Aug 2023,private treaty,4,4,2.0,563.0,House
"7 Walsh Street,KEW VIC ss",4133000,30 Jul 2023,auction,4,4,2.0,616.0,House
"8 Sedgwick Road,BORONIA VIC ss",1853000,29 Jul 2023,auction,4,4,2.0,731.0,House
"47 Menin Road,FOREST HILL VIC ss",1492000,29 Jul 2023,auction,4,4,2.0,750.0,House
"2/194 Haughton Road,OAKLEIGH SOUTH VIC ss",995000,29 Jul 2023,auction,4,4,2.0,750.0,Townhouse
"45 Lionsgate Cr,TARNEIT VIC ss",1050000,28 Jul 2023,private treaty,4,4,2.0,750.0,House
"1/276 Highbury Road,MOUNT WAVERLEY VIC ss",1150000,27 Jul 2023,private treaty,4,4,2.0,750.0,Townhouse
"2/12 Montgomery Street,DONCASTER EAST VIC ss",1498000,26 Jul 2023,private treaty,4,4,2.0,750.0,Townhouse
"10 Genoa Way,CURLEWIS VIC ss",900000,24 Jul 2023,private treaty,4,4,2.0,481.0,House
"48B Essex Road,MOUNT WAVERLEY VIC ss",1455000,22 Jul 2023,auction,4,4,2.0,481.0,Townhouse
"1/37 Stamford Crescent,ROWVILLE VIC ss",951000,21 Jul 2023,private treaty,4,4,2.0,481.0,Townhouse
"25 Lindsay Street,BRIGHTON VIC ss",3180000,20 Jul 2023,private treaty,4,4,2.0,481.0,House
"1 Skandia Lane,SANCTUARY LAKES VIC ss",1125000,18 Jul 2023,private treaty,4,4,2.0,595.0,House
"5/10 Prince Street,CLAYTON VIC ss",1015000,08 Jul 2023,auction,4,4,2.0,595.0,Townhouse
"26 Selborne Road,TOORAK VIC ss",10500000,02 Jul 2023,private treaty,4,4,2.0,595.0,House
"4B Queens Court,BERWICK VIC ss",1730000,01 Jul 2023,private treaty,4,4,2.0,595.0,House
"24 Cypress Way,KEW VIC ss",2090000,29 Jun 2023,private treaty,4,4,2.0,375.0,House
"14A Laurie Street,NEWPORT VIC ss",1675000,29 Jun 2023,private treaty,4,4,2.0,351.0,Townhouse
"4 High View Crescent,GISBORNE VIC ss2.58ha",1940000,24 Jun 2023,private treaty,4,4,2.0,351.0,House
"2/10 Downing Street,BLACKBURN VIC ss",1680000,22 Jun 2023,auction,4,4,2.0,380.0,Townhouse
"15 Peacock Street,BRIGHTON VIC ss",2740000,22 Jun 2023,sold prior to auction,4,4,2.0,380.0,House
"5 Karen Court,AVONDALE HEIGHTS VIC ss",980000,21 Jun 2023,private treaty,4,4,2.0,507.0,House
"7/7 Toinette Court,DONCASTER EAST VIC ss",1180000,21 Jun 2023,sold prior to auction,4,4,2.0,507.0,Townhouse
"56 Stockade Street,BALLARAT EAST VIC ss1,",1275000,20 Jun 2023,private treaty,4,4,2.0,289.0,House
"3/11 Iramoo Street,BALWYN VIC ss",1785000,20 Jun 2023,private treaty,4,4,2.0,289.0,Townhouse
"14 Game Street,BLACKBURN VIC ss",3625000,20 Jun 2023,private treaty,4,4,2.0,958.0,House
"871 Glenferrie Road,KEW VIC ss",3995000,17 Jun 2023,auction,4,4,2.0,769.0,House
"26 Old Belgrave Road,UPPER FERNTREE GULLY VIC ss",980000,16 Jun 2023,sold prior to auction,4,4,2.0,908.0,House
"63 Pollack Street,COLAC VIC ss",940000,09 Jun 2023,private treaty,4,4,2.0,529.0,House
"39 Creston Street,POINT COOK VIC ss",1165000,09 Jun 2023,private treaty,4,4,2.0,514.0,House
"22 Leura Grove,HAWTHORN EAST VIC ss",6015000,05 Jun 2023,private treaty,4,4,2.0,878.0,House
