address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"26 Alexandra Street,SEBASTOPOL VIC s",386000,23 Oct 2024,private treaty,2,1,3.0,596.0,House
"3 Carween Avenue,BRIGHTON EAST VIC s",1390000,19 Oct 2024,auction,2,1,3.0,467.0,House
"703 Riversdale Road,CAMBERWELL VIC s",1430000,19 Oct 2024,auction,2,1,3.0,426.0,House
"423 White Gum Road,BARKERS CREEK VIC s24,",640000,18 Oct 2024,private treaty,2,1,3.0,364.0,House
"3 Manoora Avenue,PAYNESVILLE VIC s",420000,18 Oct 2024,private treaty,2,1,3.0,713.0,House
"1 Errol Street,PRAHRAN VIC s",1900000,18 Oct 2024,auction,2,1,3.0,356.0,House
"186 Mortlake Road,WARRNAMBOOL VIC s",574000,18 Oct 2024,private treaty,2,1,3.0,429.0,House
"70 Ninth Ave,ROSEBUD VIC s",622500,17 Oct 2024,private treaty,2,1,3.0,385.0,House
"9 Cunningham Lane,SEA LAKE VIC s1,",148500,17 Oct 2024,private treaty,2,1,3.0,12.0,House
"84 Smith Street,LORNE VIC s",1545000,16 Oct 2024,private treaty,2,1,3.0,506.0,House
"94 Wondaree Street,RYE VIC s",750000,16 Oct 2024,private treaty,2,1,3.0,606.0,House
"19 Williams Street,FRANKSTON VIC s1,",1100000,14 Oct 2024,private treaty,2,1,3.0,41.0,House
"1 Gull Street,NORLANE VIC s",371000,14 Oct 2024,private treaty,2,1,3.0,329.0,House
"1B Neill Street,BERWICK VIC s",470000,12 Oct 2024,auction,2,1,3.0,329.0,House
"26 Moffats Road,DEREEL VIC s2.13ha",520000,08 Oct 2024,private treaty,2,1,3.0,329.0,House
"25 Catterick Street,MORWELL VIC s",300000,07 Oct 2024,private treaty,2,1,3.0,612.0,House
"1/29 Mount View Road,THOMASTOWN VIC s",538000,01 Oct 2024,private treaty,2,1,3.0,267.0,House
"20 Armstrong Street,EUROA VIC s",455000,30 Sep 2024,private treaty,2,1,3.0,267.0,House
"14 Theresa Street,PORTLAND VIC s",360000,30 Sep 2024,private treaty,2,1,3.0,696.0,House
"21 Cooper Street,BROADMEADOWS VIC s",493000,26 Sep 2024,auction,2,1,3.0,592.0,House
"22 Croker Steet,NEWPORT VIC s",845000,26 Sep 2024,auction,2,1,3.0,400.0,House
"3 Taylor Avenue,RESERVOIR VIC s",830000,26 Sep 2024,private treaty,2,1,3.0,400.0,House
"90 Blackshaws Road,SOUTH KINGSVILLE VIC s",1270000,26 Sep 2024,private treaty,2,1,3.0,872.0,House
"37 Lawrence Street,MYRTLEFORD VIC s",470000,25 Sep 2024,private treaty,2,1,3.0,973.0,House
"12 Rutland St,NEWBOROUGH VIC s",370000,25 Sep 2024,private treaty,2,1,3.0,777.0,House
"38 Marlborough Street,FAWKNER VIC s",820000,24 Sep 2024,private treaty,2,1,3.0,687.0,House
"76 Howletts Road,KALIMNA VIC s",295000,24 Sep 2024,private treaty,2,1,3.0,674.0,House
"35 Lake View Crescent,ST LEONARDS VIC s",600000,22 Sep 2024,private treaty,2,1,3.0,786.0,House
"6 Bruce Drive,SEBASTOPOL VIC s",305000,21 Sep 2024,auction,2,1,3.0,545.0,House
"13 Byres Road,BLACKWOOD VIC s",475000,20 Sep 2024,private treaty,2,1,3.0,843.0,House
"24 Park Street,DIMBOOLA VIC s1,",260000,19 Sep 2024,private treaty,2,1,3.0,984.0,House
"9 Rosstrevor Avenue,BRIAGOLONG VIC s1,",475000,17 Sep 2024,private treaty,2,1,3.0,14.0,House
"8 Dering Street,DIAMOND CREEK VIC s",735000,17 Sep 2024,private treaty,2,1,3.0,14.0,House
"33 Francis Street,HORSHAM VIC s1,",238000,17 Sep 2024,private treaty,2,1,3.0,30.0,House
"1/70 Coburns Road,MELTON SOUTH VIC s",415000,16 Sep 2024,private treaty,2,1,3.0,386.0,House
"16 Waverley Parade,PASCOE VALE SOUTH VIC s",1355000,14 Sep 2024,auction,2,1,3.0,386.0,House
"5 Finlayson Crescent,TRARALGON VIC s",365000,14 Sep 2024,private treaty,2,1,3.0,834.0,House
"7 Mitchell Avenue,NELSON VIC s",360000,13 Sep 2024,private treaty,2,1,3.0,930.0,House
"2 Stewart Avenue,INVERLOCH VIC s",599995,11 Sep 2024,private treaty,2,1,3.0,557.0,House
"15 Everingham Road,ALTONA MEADOWS VIC s",745000,10 Sep 2024,private treaty,2,1,3.0,524.0,House
"5 George Street,OAKLEIGH VIC s",1170000,09 Sep 2024,auction,2,1,3.0,544.0,House
"8 Hayes Street,BENTLEIGH VIC s",2010000,07 Sep 2024,private treaty,2,1,3.0,724.0,House
"184 Spring Street,RESERVOIR VIC s",723000,06 Sep 2024,private treaty,2,1,3.0,565.0,House
"27 Mcindoe Avenue,VENUS BAY VIC s",490000,06 Sep 2024,private treaty,2,1,3.0,601.0,House
"15 The Helm,CAPEL SOUND VIC s",640100,02 Sep 2024,private treaty,2,1,3.0,336.0,House
"10 Mallon Street,TUNGAMAH VIC s1,",273000,02 Sep 2024,private treaty,2,1,3.0,289.0,House
"63 Canterbury Road,VENUS BAY VIC s",407500,02 Sep 2024,private treaty,2,1,3.0,675.0,House
"9 Bethela Street,CAMBERWELL VIC s",2100000,29 Aug 2024,auction,2,1,3.0,598.0,House
"44 Centre Road,VENUS BAY VIC s",460000,28 Aug 2024,private treaty,2,1,3.0,598.0,House
"5 Old Great Ocean Road,PORT CAMPBELL VIC s",792500,22 Aug 2024,private treaty,2,1,3.0,824.0,House
"6 Stirling Street,MERRIJIG VIC s",650000,15 Aug 2024,private treaty,2,1,3.0,855.0,House
"1 Kookaburra Court,NORLANE VIC s",350000,14 Aug 2024,private treaty,2,1,3.0,574.0,House
"37 OKeefe Street,PRESTON VIC s",1105000,10 Aug 2024,auction,2,1,3.0,650.0,House
"227 Liberty Parade,HEIDELBERG WEST VIC s",750000,03 Aug 2024,private treaty,2,1,3.0,588.0,House
"37A Dawn Avenue,DANDENONG VIC s",472000,02 Aug 2024,private treaty,2,1,3.0,308.0,House
"3 Sycamore Grove,MOUNT EVELYN VIC s1,",760500,02 Aug 2024,private treaty,2,1,3.0,629.0,House
"117 Seventh Avenue,ROSEBUD VIC s",580000,01 Aug 2024,private treaty,2,1,3.0,377.0,House
"13 Belbrook Street,NEWBOROUGH VIC s",369000,31 Jul 2024,private treaty,2,1,3.0,716.0,House
"11 Linden Avenue,WENDOUREE VIC s",360000,30 Jul 2024,private treaty,2,1,3.0,611.0,House
"60 Wimmera Street,DIMBOOLA VIC s1,",280000,29 Jul 2024,private treaty,2,1,3.0,398.0,House
"729 Old Warburton Road,WESBURN VIC s1,",590000,29 Jul 2024,private treaty,2,1,3.0,58.0,House
"1/14 Maple Street,BAYSWATER VIC s",728000,27 Jul 2024,auction,2,1,3.0,663.0,House
"35 Golf Road,COBURG NORTH VIC s",1175000,27 Jul 2024,auction,2,1,3.0,663.0,House
"55 Princes Street,WILLIAMSTOWN VIC s",977500,27 Jul 2024,sold prior to auction,2,1,3.0,663.0,House
"17 Russell Street,CASTERTON VIC s3,",190000,22 Jul 2024,private treaty,2,1,3.0,657.0,House
"10 Matthews Road,HEATHCOTE VIC s2,",415000,17 Jul 2024,private treaty,2,1,3.0,534.0,House
"1/16 Chatfield Avenue,CAPEL SOUND VIC s",570000,13 Jul 2024,private treaty,2,1,3.0,243.0,House
"22 Niblick Street,RYE VIC s",770000,13 Jul 2024,private treaty,2,1,3.0,780.0,House
"34 The Boulevarde,WYE RIVER VIC s",840000,12 Jul 2024,private treaty,2,1,3.0,870.0,House
"8 Maskrey Street,TRARALGON VIC s",291000,08 Jul 2024,private treaty,2,1,3.0,530.0,House
"166 Afflecks Road,TOONGABBIE VIC s12,",730000,05 Jul 2024,private treaty,2,1,3.0,464.0,House
"18 Roff Street,BALLARAT EAST VIC s",360000,01 Jul 2024,private treaty,2,1,3.0,516.0,House
"4 Heather Avenue,PASCOE VALE VIC s",900000,01 Jul 2024,private treaty,2,1,3.0,516.0,House
"39 Sunburst Avenue,GOLDEN BEACH VIC s",290000,28 Jun 2024,private treaty,2,1,3.0,600.0,House
"42 Elizabeth Street,CAMPBELLS CREEK VIC s1,",675000,27 Jun 2024,private treaty,2,1,3.0,170.0,House
"3 Everitt Street,DANDENONG VIC s",525000,26 Jun 2024,private treaty,2,1,3.0,170.0,House
"27 Winter Street,COLERAINE VIC s",280000,24 Jun 2024,private treaty,2,1,3.0,673.0,House
"8 Bath Street,SANDRINGHAM VIC s",1860000,22 Jun 2024,auction,2,1,3.0,648.0,House
"6 Elizabeth Street,YARRAVILLE VIC s",1715000,22 Jun 2024,auction,2,1,3.0,545.0,House
"6 Anstee Grove,BENTLEIGH VIC s",1325000,21 Jun 2024,auction,2,1,3.0,571.0,House
"60 Elizabeth Street,MOE VIC s",287500,21 Jun 2024,private treaty,2,1,3.0,604.0,House
"61 Campaspe Street,WODONGA VIC s",374000,21 Jun 2024,private treaty,2,1,3.0,311.0,Townhouse
"2/6 Crook Street,BACCHUS MARSH VIC s",550000,20 Jun 2024,private treaty,2,1,3.0,489.0,House
"18 Caldwells Rd,EAGLEHAWK VIC s",356000,20 Jun 2024,private treaty,2,1,3.0,687.0,House
"18 Hazel Street,COCKATOO VIC s1,",672500,17 Jun 2024,private treaty,2,1,3.0,45.0,House
"11 Verdon Street,INGLEWOOD VIC s1,",330000,17 Jun 2024,private treaty,2,1,3.0,650.0,House
"21 Kingsford Avenue,COBURG NORTH VIC s",745000,16 Jun 2024,private treaty,2,1,3.0,475.0,House
"554 New Street,BRIGHTON VIC s",1503000,15 Jun 2024,auction,2,1,3.0,475.0,Townhouse
"47 West Street,HADFIELD VIC s",750000,15 Jun 2024,sold prior to auction,2,1,3.0,602.0,House
"100 Fairway Avenue,GOLDEN BEACH VIC s",250000,14 Jun 2024,private treaty,2,1,3.0,614.0,House
"2/1 Crean Court,MILL PARK VIC s",615000,14 Jun 2024,private treaty,2,1,3.0,614.0,House
"86 - 88 Goodlett Avenue,LOCH SPORT VIC s1,",335000,13 Jun 2024,private treaty,2,1,3.0,64.0,House
"4 Spring Avenue,WODONGA VIC s",389000,13 Jun 2024,private treaty,2,1,3.0,649.0,House
"13 Pitt Street,WEST FOOTSCRAY VIC s",840000,11 Jun 2024,private treaty,2,1,3.0,649.0,House
"2/7 High Street,HEATHCOTE VIC s",360000,09 Jun 2024,private treaty,2,1,3.0,400.0,House
"26 Van Ness Avenue,GLEN IRIS VIC s",1710000,08 Jun 2024,auction,2,1,3.0,606.0,House
"5 Bennett Street,YINNAR VIC s",325000,06 Jun 2024,auction,2,1,3.0,968.0,House
"32 Primrose Street,WENDOUREE VIC s",420000,04 Jun 2024,private treaty,2,1,3.0,670.0,House
"3/23-25 Finch Road,WERRIBEE SOUTH VIC s",540000,01 Jun 2024,private treaty,2,1,3.0,670.0,House
"5 Toorak Crescent,COLAC VIC s1,",505000,31 May 2024,private treaty,2,1,3.0,163.0,House
"20 Tulloch Street,MORWELL VIC s",245000,31 May 2024,private treaty,2,1,3.0,621.0,House
"34 Forge Creek Road,EAGLE POINT VIC s",360000,30 May 2024,private treaty,2,1,3.0,758.0,House
"17 Russell Street,CAMPERDOWN VIC s",280000,29 May 2024,private treaty,2,1,3.0,710.0,House
"108 Lucerne Crescent,ALPHINGTON VIC s",2320000,25 May 2024,auction,2,1,3.0,630.0,House
"8 McCarron Parade,ESSENDON VIC s",1834000,25 May 2024,auction,2,1,3.0,669.0,House
"15 Weatherall Street,CALIFORNIA GULLY VIC s",466000,22 May 2024,private treaty,2,1,3.0,809.0,House
"31 Stokes Street,PORT MELBOURNE VIC s",1520000,21 May 2024,private treaty,2,1,3.0,809.0,House
"37 Alamein St,MORWELL VIC s",252000,20 May 2024,private treaty,2,1,3.0,672.0,House
"17 Amberley Avenue,ASPENDALE VIC s",826000,18 May 2024,auction,2,1,3.0,302.0,House
"9 Darraweit Valley Road,DARRAWEIT GUIM VIC s2,",480000,18 May 2024,private treaty,2,1,3.0,119.0,House
"69 Cedar Street,THOMASTOWN VIC s",750000,18 May 2024,private treaty,2,1,3.0,676.0,House
"12 Young Street,BENAMBRA VIC s3,",235000,15 May 2024,private treaty,2,1,3.0,100.0,House
"83 South Road,BRAYBROOK VIC s",677000,13 May 2024,auction,2,1,3.0,464.0,House
"1/553 Albion Street,BRUNSWICK WEST VIC s",640000,09 May 2024,private treaty,2,1,3.0,464.0,Villa
"90 South Valley Road,HIGHTON VIC s1,",900000,09 May 2024,private treaty,2,1,3.0,100.0,House
"55 Dafydd Street,COWES VIC s",630000,08 May 2024,private treaty,2,1,3.0,100.0,House
"12 Valley Fair Rise,MACS COVE VIC s1,",446000,08 May 2024,private treaty,2,1,3.0,81.0,House
"169 Victoria Street,NORTH GEELONG VIC s",605000,08 May 2024,private treaty,2,1,3.0,817.0,House
"27/2 Shoalhaven Street,BUNDOORA VIC s",599000,07 May 2024,private treaty,2,1,3.0,817.0,Townhouse
"1/25 Harmer Road,HALLAM VIC s",533000,06 May 2024,private treaty,2,1,3.0,817.0,House
"5 Pett Street,SKIPTON VIC s2.83ha",665000,06 May 2024,private treaty,2,1,3.0,817.0,House
"20 Matong Road,MOUNT ELIZA VIC s1,",1550000,04 May 2024,auction,2,1,3.0,172.0,House
"2 Kaumple Street,PASCOE VALE VIC s",955000,04 May 2024,auction,2,1,3.0,516.0,House
"303 Rubicon Street,SEBASTOPOL VIC s",345000,03 May 2024,private treaty,2,1,3.0,400.0,House
"4 Ida Grove,OLINDA VIC s1,",625000,01 May 2024,private treaty,2,1,3.0,681.0,House
"2 Emerald Street,PRESTON VIC s",915000,30 Apr 2024,auction,2,1,3.0,519.0,House
"24 Third Parade,RAYMOND ISLAND VIC s",352000,30 Apr 2024,private treaty,2,1,3.0,610.0,House
"28 Werrimull South Road,WERRIMULL VIC s1,",185000,29 Apr 2024,private treaty,2,1,3.0,472.0,House
"125 View Street,GLENROY VIC s",710000,24 Apr 2024,auction,2,1,3.0,674.0,House
"20 Pier Road,INVERLOCH VIC s",780000,24 Apr 2024,private treaty,2,1,3.0,702.0,House
"77 Farnsworth Street,CASTLEMAINE VIC s",750000,23 Apr 2024,private treaty,2,1,3.0,768.0,House
"31 Oakland Street,MARIBYRNONG VIC s",1080500,22 Apr 2024,auction,2,1,3.0,674.0,House
"50 John Street,TOOTGAROOK VIC s",735000,22 Apr 2024,private treaty,2,1,3.0,878.0,House
"120 Daylesford Road,BROWN HILL VIC s",460000,19 Apr 2024,private treaty,2,1,3.0,878.0,House
"17 Balmoral Avenue,STRATHMORE VIC s",1550000,13 Apr 2024,private treaty,2,1,3.0,608.0,House
"25 Normanby Street,WARRAGUL VIC s",580000,12 Apr 2024,private treaty,2,1,3.0,997.0,House
"18 George Street,HAMILTON VIC s",275000,09 Apr 2024,private treaty,2,1,3.0,701.0,House
"60 Wendover Avenue,NORLANE VIC s",422500,06 Apr 2024,auction,2,1,3.0,650.0,House
"383 Ballarat Road,SUNSHINE VIC s",630000,06 Apr 2024,auction,2,1,3.0,426.0,House
"2/14 Beaver Street,OCEAN GROVE VIC s",745000,05 Apr 2024,private treaty,2,1,3.0,323.0,House
"18 Carlton Road,DANDENONG NORTH VIC s",630000,04 Apr 2024,private treaty,2,1,3.0,593.0,House
"14 Thunder Street,NORTH BENDIGO VIC s",470000,31 Mar 2024,private treaty,2,1,3.0,866.0,House
"711 Lees Road,VENUS BAY VIC s",394000,31 Mar 2024,auction,2,1,3.0,704.0,House
"791 Riversdale Road,CAMBERWELL VIC s",1315000,28 Mar 2024,private treaty,2,1,3.0,704.0,House
"905 Egerton-Ballark Road,BUNGAL VIC s8,",580000,25 Mar 2024,private treaty,2,1,3.0,85.0,House
"19 Dunvegan Crescent,MACLEOD VIC s",875000,23 Mar 2024,auction,2,1,3.0,603.0,House
"2/33 Cheddar Road,RESERVOIR VIC s",650000,23 Mar 2024,private treaty,2,1,3.0,603.0,House
"23 McComas Street,RESERVOIR VIC s",792000,23 Mar 2024,auction,2,1,3.0,560.0,House
"2/19 Cypress Avenue,BORONIA VIC s",653000,22 Mar 2024,private treaty,2,1,3.0,560.0,House
"8 Orange Grove,ESSENDON NORTH VIC s",960000,21 Mar 2024,auction,2,1,3.0,560.0,House
"614 Richards Street,CANADIAN VIC s",425000,19 Mar 2024,private treaty,2,1,3.0,665.0,House
"55 Ford Street,BEECHWORTH VIC s",1385000,15 Mar 2024,private treaty,2,1,3.0,278.0,House
"94 JAMOUNEAU STREET,WARRACKNABEAL VIC s1,",240000,05 Mar 2024,private treaty,2,1,3.0,68.0,House
"3/9 Ashton Street,RESERVOIR VIC s",636000,04 Mar 2024,auction,2,1,3.0,68.0,Villa
"9 Hyslop Street,GLEN IRIS VIC s",1265000,02 Mar 2024,auction,2,1,3.0,68.0,House
"6 Happy Valley Drive,SUNSET STRIP VIC s",500000,29 Feb 2024,private treaty,2,1,3.0,664.0,House
"9A Acacia Way,CHURCHILL VIC s",413000,28 Feb 2024,private treaty,2,1,3.0,460.0,House
"291 Gillies Street,FAIRFIELD VIC s",1815000,28 Feb 2024,private treaty,2,1,3.0,796.0,House
"4 Rosemont Crescent,KENNINGTON VIC s",485000,28 Feb 2024,private treaty,2,1,3.0,796.0,House
"15 Wadeson Street,COBRAM VIC s",255000,27 Feb 2024,private treaty,2,1,3.0,796.0,House
"26 Holmes Road,LAKE ROWAN VIC s1.83ha",415000,19 Feb 2024,private treaty,2,1,3.0,796.0,House
"194 Eighth Avenue,ROSEBUD VIC s",586550,16 Feb 2024,private treaty,2,1,3.0,388.0,House
"33 Mouchemore Avenue,ST LEONARDS VIC s",605000,16 Feb 2024,private treaty,2,1,3.0,736.0,House
"3/1 Waddington Court,HIGHTON VIC s",555000,13 Feb 2024,private treaty,2,1,3.0,268.0,Townhouse
"22 Phillipa Street,BLAIRGOWRIE VIC s",875000,10 Feb 2024,private treaty,2,1,3.0,682.0,House
"3 Boundary Road,GLENROWAN VIC s",415000,08 Feb 2024,private treaty,2,1,3.0,824.0,House
"10 Holden Street,CAMPERDOWN VIC s1,",350000,06 Feb 2024,private treaty,2,1,3.0,11.0,House
"53 Cumming Street,PAYNESVILLE VIC s",405000,06 Feb 2024,private treaty,2,1,3.0,801.0,House
"15 Guild St,SEYMOUR VIC s",480000,06 Feb 2024,private treaty,2,1,3.0,919.0,House
"2/17 Victoria Street,WAHGUNYAH VIC s",287000,06 Feb 2024,private treaty,2,1,3.0,919.0,House
"40 Deutscher Street,AVONDALE HEIGHTS VIC s",810000,02 Feb 2024,auction,2,1,3.0,585.0,House
"12 Corrigan Avenue,KYABRAM VIC s",350000,02 Feb 2024,private treaty,2,1,3.0,683.0,House
"6/73 Harcourt Avenue,ST ALBANS VIC s",420000,02 Feb 2024,private treaty,2,1,3.0,183.0,House
"9 Thomas Street,ARARAT VIC s",320000,31 Jan 2024,private treaty,2,1,3.0,580.0,House
"21/21 Kingfisher Drive,DOVETON VIC s",515000,31 Jan 2024,private treaty,2,1,3.0,580.0,House
"16 Dundas Street,RYE VIC s",850000,30 Jan 2024,private treaty,2,1,3.0,747.0,House
"195 Bayview Road,MCCRAE VIC s",726000,27 Jan 2024,auction,2,1,3.0,805.0,House
"20 Melba Road,BARWITE VIC s5.05ha",830000,24 Jan 2024,private treaty,2,1,3.0,805.0,House
"250 Shannon Avenue,GEELONG WEST VIC s",720000,22 Jan 2024,private treaty,2,1,3.0,504.0,House
"14 Caroline Street,HORSHAM VIC s",280000,19 Jan 2024,private treaty,2,1,3.0,504.0,House
"43 Boundary Road,YALLOURN NORTH VIC s",299000,18 Jan 2024,private treaty,2,1,3.0,504.0,House
"2/24 Laurel Avenue,DOVETON VIC s",500000,17 Jan 2024,private treaty,2,1,3.0,179.0,House
"3 Fifth Avenue,BRUNSWICK VIC s",1435000,15 Jan 2024,auction,2,1,3.0,484.0,House
"121 Pannam Drive,HOPPERS CROSSING VIC s",500000,15 Jan 2024,private treaty,2,1,3.0,328.0,House
"6 Wallace Street,MAIDSTONE VIC s",820000,21 Dec 2023,auction,2,1,3.0,328.0,House
"179 Hunters Lane,KALIMNA VIC s",340000,19 Dec 2023,private treaty,2,1,3.0,687.0,Vacant land
"29 Hardwick Street,COBURG VIC s",1150000,16 Dec 2023,private treaty,2,1,3.0,259.0,House
"21 Newham Grove,ORMOND VIC s",1350000,16 Dec 2023,auction,2,1,3.0,572.0,House
"18 Bilton Street,OMEO VIC s5,",395000,15 Dec 2023,private treaty,2,1,3.0,527.0,House
"33 Andrew Street,KERANG VIC s",310000,13 Dec 2023,private treaty,2,1,3.0,650.0,House
"1/5 Erica Street,DANDENONG NORTH VIC s",555000,12 Dec 2023,private treaty,2,1,3.0,650.0,House
"47 Bowers Street,ORBOST VIC s2,",430000,12 Dec 2023,private treaty,2,1,3.0,144.0,House
"57 Peart Street,LEONGATHA VIC s",352000,11 Dec 2023,auction,2,1,3.0,625.0,House
"9 Catterick Avenue,CHURCHILL VIC s",315000,08 Dec 2023,private treaty,2,1,3.0,575.0,House
"46 Drouin Road,LONGWARRY VIC s",510000,08 Dec 2023,private treaty,2,1,3.0,809.0,House
"28 Findlay Street,PORTLAND VIC s",385000,06 Dec 2023,private treaty,2,1,3.0,587.0,House
"4 Park Boulevard,FERNTREE GULLY VIC s",725000,02 Dec 2023,auction,2,1,3.0,436.0,House
"21 Anselm Grove,GLENROY VIC s",805000,02 Dec 2023,auction,2,1,3.0,700.0,House
"33 Sheila Street,RYE VIC s",790000,25 Nov 2023,auction,2,1,3.0,700.0,House
"3 Mcedward Court,MILDURA VIC s",395000,23 Nov 2023,private treaty,2,1,3.0,592.0,House
"67 Edward Street,MACLEOD VIC s",1205000,18 Nov 2023,auction,2,1,3.0,799.0,House
"2/89 Talbot Street,ALTONA MEADOWS VIC s",570000,16 Nov 2023,private treaty,2,1,3.0,799.0,House
"1 Lyons Street,ROSEDALE VIC s1,",465000,15 Nov 2023,private treaty,2,1,3.0,145.0,House
"47A Burke Road,MALVERN EAST VIC s",1225000,11 Nov 2023,auction,2,1,3.0,334.0,House
"9 Hood Street,MONT ALBERT VIC s",1195000,11 Nov 2023,auction,2,1,3.0,365.0,House
"336 Eaglehawk Road,CALIFORNIA GULLY VIC s",405000,06 Nov 2023,private treaty,2,1,3.0,539.0,House
"34 Railway Place,ELMORE VIC s1,",335000,03 Nov 2023,private treaty,2,1,3.0,65.0,House
"20 Jackson Parade,COBURG NORTH VIC s",1128000,02 Nov 2023,auction,2,1,3.0,65.0,House
"111 Lylia Avenue,MOUNT CLEAR VIC s1,",405000,02 Nov 2023,private treaty,2,1,3.0,105.0,House
"27 Chingford Street,FAIRFIELD VIC s",1256000,28 Oct 2023,auction,2,1,3.0,600.0,House
"10 Wordsworth Avenue,HEIDELBERG HEIGHTS VIC s",785000,28 Oct 2023,auction,2,1,3.0,459.0,House
"52 Coburn Avenue,MCCRAE VIC s",1585000,28 Oct 2023,auction,2,1,3.0,693.0,House
"38 Trigg Street,GEELONG WEST VIC s",650000,27 Oct 2023,private treaty,2,1,3.0,524.0,House
"Lot 1/25 Dalrymple Road,GISBORNE VIC s5.91ha",1050000,27 Oct 2023,private treaty,2,1,3.0,524.0,House
"20 Anderson Lane,NARBETHONG VIC s9,",780000,25 Oct 2023,private treaty,2,1,3.0,818.0,House
"30 Knotts Siding Road,RAWSON VIC s7,",500000,24 Oct 2023,private treaty,2,1,3.0,50.0,House
"7 Cluney Court,BLACKBURN SOUTH VIC s",1170000,20 Oct 2023,auction,2,1,3.0,587.0,House
"206 Bush Inn Road,WATTLE FLAT VIC s5.33ha",780000,16 Oct 2023,private treaty,2,1,3.0,587.0,House
"6 Hopetoun Road,DROUIN VIC s",490000,14 Oct 2023,auction,2,1,3.0,965.0,House
"65 Cheddar Road,RESERVOIR VIC s",860000,14 Oct 2023,auction,2,1,3.0,849.0,House
"47 Hunter Street,CASTLEMAINE VIC s1,",729000,12 Oct 2023,private treaty,2,1,3.0,12.0,House
"29 Lowe Street,ARARAT VIC s",385000,11 Oct 2023,private treaty,2,1,3.0,687.0,House
"409 Gembrook Road,PAKENHAM UPPER VIC s2.15ha",770000,06 Oct 2023,private treaty,2,1,3.0,687.0,House
"31 Station Street,MALVERN VIC s",1670000,05 Oct 2023,private treaty,2,1,3.0,687.0,House
"9A Russell Street,CAMBERWELL VIC s",2475000,03 Oct 2023,private treaty,2,1,3.0,687.0,House
"9A Russell Street,CAMBERWELL VIC s",2475000,03 Oct 2023,private treaty,2,1,3.0,687.0,House
"1A Greenglade Court,EPPING VIC s",530000,03 Oct 2023,auction,2,1,3.0,687.0,House
"9 High Street,KANIVA VIC s1,",240000,27 Sep 2023,private treaty,2,1,3.0,36.0,House
"10 Lysbeth Street,MCKINNON VIC s",1850000,23 Sep 2023,private treaty,2,1,3.0,36.0,House
"59 Gateshead Drive,WANTIRNA SOUTH VIC s",1150000,23 Sep 2023,private treaty,2,1,3.0,743.0,House
"46 Asling Street,PRESTON VIC s",1220000,22 Sep 2023,private treaty,2,1,3.0,743.0,House
"1/1 Tallong Court,HOPPERS CROSSING VIC s",410000,21 Sep 2023,auction,2,1,3.0,743.0,House
"10 Wyuna Street,CAPEL SOUND VIC s",540000,19 Sep 2023,private treaty,2,1,3.0,363.0,House
"59 Murchison Street,MARYSVILLE VIC s1,",645000,19 Sep 2023,private treaty,2,1,3.0,56.0,House
"16 Armstrong Street,BOORT VIC s",275000,11 Sep 2023,private treaty,2,1,3.0,56.0,House
"43 Lees Road,VENUS BAY VIC s",560000,11 Sep 2023,private treaty,2,1,3.0,641.0,House
"82 Raglan Street,PRESTON VIC s",1210000,09 Sep 2023,auction,2,1,3.0,641.0,House
"7 Baker Street,MALVERN EAST VIC s",1825000,08 Sep 2023,private treaty,2,1,3.0,641.0,House
"40 Summerlea Street,TRAFALGAR VIC s1,",430000,08 Sep 2023,private treaty,2,1,3.0,32.0,House
"782 Heidelberg Kinglake Road,HURSTBRIDGE VIC s1,",1005000,07 Sep 2023,private treaty,2,1,3.0,88.0,House
"349 Koornang Road,ORMOND VIC s",1032000,06 Sep 2023,sold prior to auction,2,1,3.0,310.0,House
"37 Mills Street,HEYFIELD VIC s",275000,01 Sep 2023,private treaty,2,1,3.0,991.0,House
"49 Andrews Avenue,RESERVOIR VIC s",700000,01 Sep 2023,private treaty,2,1,3.0,570.0,House
"40 Swanston Street,HEIDELBERG HEIGHTS VIC s",850000,31 Aug 2023,auction,2,1,3.0,586.0,House
"3435 Mansfield-Woods Point Road,JAMIESON VIC s1,",550000,29 Aug 2023,private treaty,2,1,3.0,786.0,House
"79 Emma St,MOOROOPNA VIC s",205000,29 Aug 2023,private treaty,2,1,3.0,665.0,House
"46 Derrimut Street,ALBION VIC s",800000,16 Aug 2023,private treaty,2,1,3.0,710.0,House
"96 Mackellar Street,BENALLA VIC s",340000,10 Aug 2023,private treaty,2,1,3.0,443.0,House
"8 Hering Court,THOMSON VIC s",520000,10 Aug 2023,private treaty,2,1,3.0,579.0,House
