address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"3/20 Ficinia Mews,HIGHTON VIC",230000,18 Jan 2023,private treaty,1,1,0.0,98.0,House
"32/96 Gisborne Road,BACCHUS MARSH VIC",118000,16 Jan 2023,private treaty,1,1,0.0,98.0,Retirement Living
"Boatshed 40,BLAIRGOWRIE VIC",375000,29 Dec 2022,private treaty,1,1,0.0,98.0,House
"7904 Princes Highway,MUMBANNAR VIC 1.82ha",242000,28 Dec 2022,private treaty,1,1,0.0,98.0,House
"68 Sarena Parade,ROBERTSONS BEACH VIC",290000,28 Dec 2022,private treaty,1,1,0.0,98.0,House
"35 Glen Road,BELGRAVE VIC 2,",620000,22 Dec 2022,private treaty,1,1,0.0,1.0,House
"5 Druce Lane,CARLTON VIC",921000,10 Dec 2022,auction,1,1,0.0,1.0,House
"14-16 Hotham Street,SOUTH MELBOURNE VIC",1655000,10 Dec 2022,auction,1,1,0.0,107.0,House
"12 Harold Street,BLACKBURN VIC",1615000,02 Dec 2022,private treaty,1,1,0.0,852.0,House
"1 Robin Street,ROBINVALE VIC",217000,02 Dec 2022,auction,1,1,0.0,672.0,House
"63 Clyde Street,MYRTLEFORD VIC",90000,16 Nov 2022,private treaty,1,1,0.0,672.0,House
"123 South Beach,MOUNT MARTHA VIC",590000,15 Nov 2022,private treaty,1,1,0.0,672.0,House
"47 Walpole Street,KEW VIC 1,",4815000,13 Nov 2022,auction,1,1,0.0,3.0,House
"23 Palmerston Place,CARLTON VIC",767000,10 Nov 2022,private treaty,1,1,0.0,3.0,House
"19/224-238 Hearn Street,COLAC VIC",180000,03 Nov 2022,private treaty,1,1,0.0,3.0,House
"151 Beach Box,ROSEBUD VIC",200000,31 Oct 2022,private treaty,1,1,0.0,3.0,House
"2C Russelton Street,KEILOR PARK VIC",662000,29 Oct 2022,auction,1,1,0.0,650.0,House
"30 Little Graham Street,ALBERT PARK VIC",955000,27 Oct 2022,private treaty,1,1,0.0,650.0,House
"15-17 Church Street,WODONGA VIC 2,",1078000,25 Oct 2022,private treaty,1,1,0.0,800.0,House
"120 Beach Box,ROSEBUD VIC",90000,21 Oct 2022,private treaty,1,1,0.0,800.0,House
"14/18-34 Gwalia Street,TRARALGON VIC",188500,21 Oct 2022,private treaty,1,1,0.0,46.0,House
TOORA VIC,410000,19 Oct 2022,private treaty,1,1,0.0,952.0,House
"4 Cody Place,WARRNAMBOOL VIC",455000,18 Oct 2022,private treaty,1,1,0.0,544.0,House
"9 Seymour Crescent,SOLDIERS HILL VIC",466000,13 Oct 2022,private treaty,1,1,0.0,996.0,House
"12 Little Tribe Street,SOUTH MELBOURNE VIC",830000,05 Oct 2022,private treaty,1,1,0.0,996.0,House
"67 June Street,GRANTVILLE VIC 2,",565000,04 Oct 2022,private treaty,1,1,0.0,890.0,House
"130 Main Street,ROMSEY VIC",480000,29 Sep 2022,private treaty,1,1,0.0,202.0,House
"167 Giles Road,TRAFALGAR VIC 1.22ha",700000,29 Sep 2022,private treaty,1,1,0.0,202.0,House
"36 Wimbledon Road,WIMBLEDON HEIGHTS VIC",560000,22 Sep 2022,private treaty,1,1,0.0,603.0,House
"21 Raphael Street,ABBOTSFORD VIC",900000,15 Sep 2022,sold prior to auction,1,1,0.0,603.0,House
"900 Scarsdale - Pitfield Road,SPRINGDALLAH VIC 8,",450000,14 Sep 2022,private treaty,1,1,0.0,93.0,House
"73 High Street,MALDON VIC",570000,08 Sep 2022,private treaty,1,1,0.0,93.0,House
"130 Mitchell Street,MAIDSTONE VIC",710000,03 Sep 2022,auction,1,1,0.0,135.0,House
"10 Church Street,SCARSDALE VIC 1,",340000,03 Sep 2022,private treaty,1,1,0.0,366.0,House
"6 Ascot Drive,KEILOR PARK VIC",580000,27 Aug 2022,auction,1,1,0.0,366.0,House
"12 Argyle Street,FITZROY VIC",1840000,25 Aug 2022,auction,1,1,0.0,366.0,House
"483 Prairie West Road,CALIVIL VIC",122500,23 Aug 2022,private treaty,1,1,0.0,366.0,House
"48 Major Road,FAWKNER VIC",615000,23 Aug 2022,private treaty,1,1,0.0,366.0,House
"Beach Box 85 Mills Beach,MORNINGTON VIC",170000,23 Aug 2022,private treaty,1,1,0.0,366.0,House
"Beach Box 85 Mills Beach,MORNINGTON VIC",170000,23 Aug 2022,private treaty,1,1,0.0,366.0,House
"210/80 Cheltenham Road,DANDENONG VIC",240000,22 Aug 2022,private treaty,1,1,0.0,366.0,House
"114 Waverley Road,MALVERN EAST VIC",630000,19 Aug 2022,private treaty,1,1,0.0,366.0,House
"94 Lydia Street,BRUNSWICK VIC",940000,17 Aug 2022,auction,1,1,0.0,366.0,House
"1 Edgar Street,HEYWOOD VIC 1,",285000,17 Aug 2022,private treaty,1,1,0.0,825.0,House
"237/14-20 Nicholson Street,COBURG VIC",245000,10 Aug 2022,private treaty,1,1,0.0,825.0,House
"34A High Rd,HALLS GAP VIC",395000,08 Aug 2022,private treaty,1,1,0.0,691.0,House
"317/99 A'Beckett Street,MELBOURNE VIC",200000,05 Aug 2022,private treaty,1,1,0.0,691.0,House
"6 Riley St,BAIRNSDALE VIC",440000,02 Aug 2022,private treaty,1,1,0.0,432.0,House
"146 - 148 Manifold Street,CAMPERDOWN VIC 1,",297500,01 Aug 2022,private treaty,1,1,0.0,27.0,House
"154 Thompsons Road,BULLEEN VIC",1011000,30 Jul 2022,auction,1,1,0.0,697.0,House
"66 Brooke Street,SMYTHESDALE VIC 1,",384000,30 Jul 2022,private treaty,1,1,0.0,350.0,House
"15 Wellsford Street,YACKANDANDAH VIC",670000,30 Jul 2022,auction,1,1,0.0,911.0,House
"Beach Box 58 Rosebud Foreshore,MCCRAE VIC",500000,28 Jul 2022,private treaty,1,1,0.0,911.0,House
"49 High Street,CHILTERN VIC 2,",165000,26 Jul 2022,private treaty,1,1,0.0,237.0,House
"12A Kananook Avenue,SEAFORD VIC 1,",980000,26 Jul 2022,private treaty,1,1,0.0,140.0,House
"61 Baades,LAKES ENTRANCE VIC 20,",640000,25 Jul 2022,private treaty,1,1,0.0,234.0,House
"23 Picola South Road,PICOLA VIC",140000,25 Jul 2022,private treaty,1,1,0.0,959.0,House
"9 Harrison Way,KILSYTH VIC",300000,21 Jul 2022,private treaty,1,1,0.0,959.0,Retirement Living
"71 Elizabeth Street,EDENHOPE VIC",94500,19 Jul 2022,private treaty,1,1,0.0,244.0,House
"23 James Street,SELBY VIC 1,",534000,16 Jul 2022,auction,1,1,0.0,222.0,House
"23-25 Reed Street,MURRAYVILLE VIC 2,",68200,15 Jul 2022,auction,1,1,0.0,232.0,House
"23-29 Townsend Street,TARRAVILLE VIC 2,",350000,15 Jul 2022,private treaty,1,1,0.0,570.0,House
"90A Elizabeth Street,EDENHOPE VIC",125000,08 Jul 2022,private treaty,1,1,0.0,169.0,House
"575 Settlement Road,COWES VIC",530000,05 Jul 2022,private treaty,1,1,0.0,583.0,House
"20 Morris Street,SOUTH MELBOURNE VIC",950000,02 Jul 2022,auction,1,1,0.0,101.0,House
"26A & 26B Wilsons Road,NEWCOMB VIC",550000,01 Jul 2022,auction,1,1,0.0,324.0,House
"21-23 Ilex Street,RED CLIFFS VIC",360000,30 Jun 2022,private treaty,1,1,0.0,324.0,House
"Boatshed 247 Dromana Foreshore,DROMANA VIC",135000,29 Jun 2022,private treaty,1,1,0.0,324.0,House
"194 Kolora Lane,KOLORA VIC",51000,29 Jun 2022,private treaty,1,1,0.0,434.0,House
"13 Main Street,TIMBOON VIC",470000,27 Jun 2022,private treaty,1,1,0.0,683.0,House
"90A Elizabeth Street,EDENHOPE VIC",125000,24 Jun 2022,private treaty,1,1,0.0,169.0,House
"27 Raglan Circuit,POINT COOK VIC",706000,21 Jun 2022,private treaty,1,1,0.0,169.0,House
"52 Lowry Street,ROCHESTER VIC",200000,06 Jun 2022,private treaty,1,1,0.0,676.0,House
"24-26 Gorge Road,NOWA NOWA VIC 4,",200000,04 Jun 2022,private treaty,1,1,0.0,582.0,House
"116/58 Douglas Street,NOBLE PARK VIC",78000,03 Jun 2022,private treaty,1,1,0.0,582.0,House
"60 Swanwater Drive,LONGLEA VIC 8.71ha",615000,01 Jun 2022,private treaty,1,1,0.0,582.0,House
"7/112 James Street,TEMPLESTOWE VIC",1000000,01 Jun 2022,private treaty,1,1,0.0,582.0,House
"202/1001 Plenty Road,KINGSBURY VIC",289000,26 May 2022,private treaty,1,1,0.0,582.0,House
"92 Nolan Street,,MARYBOROUGH VIC",250000,25 May 2022,private treaty,1,1,0.0,582.0,House
"124 Vere Street,ABBOTSFORD VIC",825000,24 May 2022,sold prior to auction,1,1,0.0,582.0,House
"3/48 King Street,ARARAT VIC",143000,24 May 2022,private treaty,1,1,0.0,582.0,House
"24 Main Street,BUNYIP VIC",319500,18 May 2022,private treaty,1,1,0.0,582.0,House
"98 Watton Street,PENSHURST VIC",110000,18 May 2022,private treaty,1,1,0.0,393.0,House
"22 Lake Street,EDENHOPE VIC",129000,17 May 2022,private treaty,1,1,0.0,933.0,House
"94 Bullocky Mary Rd Black Range Via,STAWELL VIC",325000,17 May 2022,private treaty,1,1,0.0,933.0,House
"90 Sixth Avenue,EDEN PARK VIC",380000,16 May 2022,private treaty,1,1,0.0,933.0,House
"110 Raglan Street,PORT MELBOURNE VIC",962000,14 May 2022,auction,1,1,0.0,933.0,House
"5155 Portland-Casterton Road,HENTY VIC 3,",167000,13 May 2022,private treaty,1,1,0.0,586.0,House
"35 Linden Street,ALTONA MEADOWS VIC",475000,12 May 2022,private treaty,1,1,0.0,481.0,House
"10 Byrneside-Kyabram Road,BYRNESIDE VIC",340000,10 May 2022,private treaty,1,1,0.0,481.0,House
"100 Grevillea Drive,ENFIELD VIC 1.21ha",472500,06 May 2022,private treaty,1,1,0.0,481.0,House
"7 Church Street,BONNIE DOON VIC 2,",537000,02 May 2022,private treaty,1,1,0.0,111.0,House
"10 Loughnan Street,RICHMOND VIC",868000,30 Apr 2022,auction,1,1,0.0,111.0,House
"32 Victoria Road,LOCH VIC",785000,28 Apr 2022,private treaty,1,1,0.0,533.0,House
"115 Waverley Road,MERRIGUM VIC",280000,27 Apr 2022,private treaty,1,1,0.0,533.0,House
"21 Princes Street,WILLIAMSTOWN VIC",825000,27 Apr 2022,sold prior to auction,1,1,0.0,128.0,House
"121 Warrandyte Road,LANGWARRIN VIC",573000,26 Apr 2022,private treaty,1,1,0.0,632.0,House
"12 Paterson Street,ROSEBUD VIC",975000,23 Apr 2022,auction,1,1,0.0,737.0,House
"608/422 Collins Street,MELBOURNE VIC",505000,20 Apr 2022,private treaty,1,1,0.0,737.0,House
"47 Eaglesham Street,MILDURA VIC 3,",250000,12 Apr 2022,private treaty,1,1,0.0,600.0,House
"126 Buckley Street,FOOTSCRAY VIC",725000,11 Apr 2022,private treaty,1,1,0.0,82.0,House
"410 South Street,BALLARAT CENTRAL VIC",770000,08 Apr 2022,private treaty,1,1,0.0,353.0,House
"4 Union Street,SOUTH MELBOURNE VIC",2290000,07 Apr 2022,auction,1,1,0.0,139.0,House
"14-16 Francis Street,MURRAYVILLE VIC 2,",96500,05 Apr 2022,private treaty,1,1,0.0,208.0,House
"101 Pier Street,ALTONA VIC",1650000,01 Apr 2022,auction,1,1,0.0,344.0,House
"38 Mills Beach,MORNINGTON VIC",115000,01 Apr 2022,private treaty,1,1,0.0,344.0,House
"61 Main Street,DERRINALLUM VIC 1,",330000,26 Mar 2022,auction,1,1,0.0,12.0,House
"2/3 Hamilton Street,GISBORNE VIC",415000,25 Mar 2022,private treaty,1,1,0.0,12.0,House
"17 Margaret St,MORWELL VIC",240000,18 Mar 2022,private treaty,1,1,0.0,932.0,House
"74 Mostyn Street,CASTLEMAINE VIC",650000,17 Mar 2022,private treaty,1,1,0.0,224.0,House
"208 Arlberg,MOUNT HOTHAM VIC",252500,15 Mar 2022,private treaty,1,1,0.0,224.0,House
"72 Moore Street,ROCHESTER VIC",330000,15 Mar 2022,private treaty,1,1,0.0,639.0,House
"6 Ruvina Street,ASPENDALE VIC",1465000,12 Mar 2022,auction,1,1,0.0,639.0,House
"37 Beach Box,MCCRAE VIC",167000,12 Mar 2022,auction,1,1,0.0,639.0,House
"7 Peckville Street,NORTH MELBOURNE VIC",881000,12 Mar 2022,auction,1,1,0.0,639.0,House
"7 Valley Lake Boulevard,KEILOR EAST VIC",795000,11 Mar 2022,private treaty,1,1,0.0,434.0,House
"3/31 Elgar Road,DERRIMUT VIC",1920000,07 Mar 2022,private treaty,1,1,0.0,434.0,House
"345-347 Bell Street,BELLFIELD VIC 1,",3234000,05 Mar 2022,auction,1,1,0.0,461.0,House
"47 Milltown Mission Road,MILLTOWN VIC",145000,03 Mar 2022,private treaty,1,1,0.0,760.0,House
"5 Stud Road,DANDENONG VIC 1,",1700000,01 Mar 2022,private treaty,1,1,0.0,133.0,House
"147 Beachbox,ROSEBUD VIC",290000,28 Feb 2022,auction,1,1,0.0,133.0,House
"118. High Street,MARYBOROUGH VIC",275500,24 Feb 2022,private treaty,1,1,0.0,321.0,House
"8 Warrambat Road,SAWMILL SETTLEMENT VIC 1,",555000,24 Feb 2022,private treaty,1,1,0.0,350.0,House
"56 Regent Street,RICHMOND VIC",644000,23 Feb 2022,private treaty,1,1,0.0,350.0,House
"Unit 138 Clifford Crescent, BRV,SPRING GULLY VIC",88000,21 Feb 2022,private treaty,1,1,0.0,350.0,Retirement Living
"44 Cobden Street,NORTH MELBOURNE VIC",510000,19 Feb 2022,private treaty,1,1,0.0,350.0,House
"Bathing Box 19 Frankston Foreshore,FRANKSTON VIC",230500,15 Feb 2022,private treaty,1,1,0.0,350.0,House
"52 Memorial Road,GLENTHOMPSON VIC 2,",330000,12 Feb 2022,auction,1,1,0.0,320.0,House
"2 Portland Court,PORTLAND VIC",330000,09 Feb 2022,private treaty,1,1,0.0,742.0,House
"24 Simson Street,CARISBROOK VIC 2,",345000,08 Feb 2022,private treaty,1,1,0.0,304.0,House
"26/116-130 Main Drive,MACLEOD VIC",110000,07 Feb 2022,private treaty,1,1,0.0,304.0,House
"42 Hawker Beach,MOUNT MARTHA VIC",150000,01 Feb 2022,private treaty,1,1,0.0,304.0,House
"7461 Goulburn Valley Highway,KIALLA WEST VIC 3,",435000,31 Jan 2022,sold prior to auction,1,1,0.0,481.0,House
"16 Leith Road,MCMAHONS CREEK VIC 2,",430000,30 Jan 2022,private treaty,1,1,0.0,24.0,House
"15-19 Anderson Street,UNDERA VIC 4,",350000,24 Jan 2022,private treaty,1,1,0.0,175.0,House
"107 North Beach,MOUNT MARTHA VIC",195000,21 Jan 2022,private treaty,1,1,0.0,175.0,House
"131 North Beach,MOUNT MARTHA VIC",180000,21 Jan 2022,private treaty,1,1,0.0,175.0,House
"65 Williams Road,HORSHAM VIC",195000,20 Jan 2022,private treaty,1,1,0.0,859.0,House
"HUMEVALE VIC 70,",520000,19 Jan 2022,private treaty,1,1,0.0,300.0,House
"2/165 Mt Buller Road,MANSFIELD VIC",100000,17 Jan 2022,private treaty,1,1,0.0,300.0,House
"4/22 Brown Street,HAMILTON VIC",205000,13 Jan 2022,private treaty,1,1,0.0,300.0,House
"376 Wallington Road,WALLINGTON VIC 1,",1100000,12 Jan 2022,private treaty,1,1,0.0,956.0,House
"73 Mackay Street,ROCHESTER VIC",45000,11 Jan 2022,private treaty,1,1,0.0,200.0,House
"2 Clifton Hill Court,BIRDWOODTON VIC 5,",375000,01 Jan 2022,private treaty,1,1,0.0,242.0,House
"2 Beatty Avenue,BITTERN VIC",1215000,22 Dec 2021,sold prior to auction,1,1,0.0,242.0,House
"133 South Beach,MOUNT MARTHA VIC",600000,17 Dec 2021,private treaty,1,1,0.0,242.0,House
"15 Lake Street,MURTOA VIC 2,",196000,15 Dec 2021,private treaty,1,1,0.0,18.0,House
"71 Main Road,CASTLEMAINE VIC",69500,14 Dec 2021,private treaty,1,1,0.0,18.0,House
"205 Moor Street,FITZROY VIC",1035000,14 Dec 2021,private treaty,1,1,0.0,18.0,House
"9 Johnson Street,ST KILDA EAST VIC",905000,12 Dec 2021,auction,1,1,0.0,18.0,House
"55 Croft Road,NAR NAR GOON NORTH VIC 3.34ha",1050000,10 Dec 2021,private treaty,1,1,0.0,18.0,House
"164 Manifold Street,CAMPERDOWN VIC",260000,08 Dec 2021,private treaty,1,1,0.0,18.0,House
"401 - 407 High Street,LEARMONTH VIC 2,",785000,07 Dec 2021,auction,1,1,0.0,606.0,House
"190 Myrtle Street,MYRTLEFORD VIC",430000,04 Dec 2021,private treaty,1,1,0.0,420.0,House
"5 Hodgson Terrace,RICHMOND VIC",818000,04 Dec 2021,auction,1,1,0.0,420.0,House
"122 Boatshed, Rosebud Foreshore,ROSEBUD VIC",160000,04 Dec 2021,private treaty,1,1,0.0,420.0,Townhouse
"1010 Lighthouse Road,CAPE OTWAY VIC 48.16ha",1210000,03 Dec 2021,private treaty,1,1,0.0,420.0,House
"22-24 Grandview Road,DON VALLEY VIC 2,",455000,02 Dec 2021,private treaty,1,1,0.0,405.0,House
"24 North Beach,MOUNT MARTHA VIC",180000,29 Nov 2021,private treaty,1,1,0.0,405.0,House
"6/7 Pleasant Street,KILSYTH VIC",310000,27 Nov 2021,private treaty,1,1,0.0,76.0,Retirement Living
"67 Dow Street,SOUTH MELBOURNE VIC",1001250,26 Nov 2021,private treaty,1,1,0.0,76.0,House
"125 Hogan Street,TATURA VIC",455000,26 Nov 2021,auction,1,1,0.0,76.0,House
"24 Racecourse Road,SPRINGDALLAH VIC",380000,24 Nov 2021,private treaty,1,1,0.0,76.0,House
"4555 Midland Highway,BARJARG VIC 4,",500000,20 Nov 2021,private treaty,1,1,0.0,918.0,House
"3326 Nhill-Yanac Road,YANAC VIC 2,",42000,16 Nov 2021,private treaty,1,1,0.0,24.0,House
"174 DAY AVENUE,OMEO VIC",290000,15 Nov 2021,private treaty,1,1,0.0,456.0,House
"25-29 Gillies Street,BENALLA VIC 2,",255000,10 Nov 2021,private treaty,1,1,0.0,345.0,House
"1/7 Pertobe Lane,WARRNAMBOOL VIC",565000,09 Nov 2021,private treaty,1,1,0.0,598.0,House
"4 South Beach,MOUNT MARTHA VIC",650000,08 Nov 2021,private treaty,1,1,0.0,598.0,House
"38 Bank Street,PORT FAIRY VIC",940000,27 Oct 2021,private treaty,1,1,0.0,524.0,House
"2/19 Railway Avenue,UPPER FERNTREE GULLY VIC 1,",440000,24 Oct 2021,private treaty,1,1,0.0,194.0,House
"134 Victoria Avenue,ALBERT PARK VIC",1525000,19 Oct 2021,auction,1,1,0.0,141.0,House
"2 Parsons Street,KENSINGTON VIC",850000,14 Oct 2021,auction,1,1,0.0,141.0,Townhouse
"203 Heath Street,PORT MELBOURNE VIC",807000,09 Oct 2021,auction,1,1,0.0,141.0,House
"277 Esplanade East,PORT MELBOURNE VIC",953000,09 Oct 2021,auction,1,1,0.0,141.0,House
"34/4 Stanley Street,WARRNAMBOOL VIC",352000,08 Oct 2021,private treaty,1,1,0.0,141.0,House
"9 Cardwell Street,ELMORE VIC",196000,07 Oct 2021,private treaty,1,1,0.0,151.0,House
"46 Western Road,COHUNA VIC 4,",320000,30 Sep 2021,private treaty,1,1,0.0,202.0,House
"5 Briar Street,KOONDROOK VIC",269500,30 Sep 2021,private treaty,1,1,0.0,836.0,New house and land
"12 Little Mountain Street,SOUTH MELBOURNE VIC",880000,30 Sep 2021,auction,1,1,0.0,836.0,House
"6a Smith Street,MERBEIN VIC 1,",225000,23 Sep 2021,private treaty,1,1,0.0,284.0,House
"401/8 Breathtaker Road,MOUNT BULLER VIC",150000,21 Sep 2021,private treaty,1,1,0.0,284.0,House
"11 Bell Street,COBURG VIC",1010000,16 Sep 2021,private treaty,1,1,0.0,406.0,House
"Boatshed 148,DROMANA VIC",400000,16 Sep 2021,private treaty,1,1,0.0,406.0,House
"147 Main Road,LINDENOW VIC 1,",400000,16 Sep 2021,private treaty,1,1,0.0,0.0,House
"30 Cobungra Court,COBUNGRA VIC 4.87ha",351000,11 Sep 2021,private treaty,1,1,0.0,0.0,House
"658 Koorlong Avenue,IRYMPLE VIC",160000,09 Sep 2021,private treaty,1,1,0.0,543.0,House
"158 Seventh Avenue,PARADISE BEACH VIC",160000,09 Sep 2021,private treaty,1,1,0.0,844.0,House
"13 Great Alpine Road,BRUTHEN VIC",215000,08 Sep 2021,private treaty,1,1,0.0,826.0,House
"6 Grange Road,KEW VIC",4300000,08 Sep 2021,private treaty,1,1,0.0,860.0,House
"7 Briar Street,KOONDROOK VIC",225000,02 Sep 2021,private treaty,1,1,0.0,942.0,New house and land
"2B Acacia Street,YARRAWONGA VIC",231550,02 Sep 2021,private treaty,1,1,0.0,942.0,House
"Church, Shed, Land - 21 Shelley Rd,WALWA VIC 4,",551000,30 Aug 2021,private treaty,1,1,0.0,4.0,House
"9 Young Street,ALBERT PARK VIC",1151000,28 Aug 2021,auction,1,1,0.0,4.0,House
"139 North Beach,MOUNT MARTHA VIC",177000,23 Aug 2021,private treaty,1,1,0.0,4.0,House
"Boatshed 226 Dromana Foreshore,DROMANA VIC",367000,22 Aug 2021,private treaty,1,1,0.0,4.0,House
"54 Cairnbrook Road,GLENGARRY VIC 3,",425000,20 Aug 2021,private treaty,1,1,0.0,989.0,House
"39-41 Lake Rd,STAWELL VIC 7,",365000,20 Aug 2021,auction,1,1,0.0,715.0,House
"71B Brighton Street,RICHMOND VIC",760000,17 Aug 2021,private treaty,1,1,0.0,715.0,Townhouse
"7 Hurst Drive,NEW GISBORNE VIC",455000,13 Aug 2021,private treaty,1,1,0.0,715.0,House
"84 Beach Box,ROSEBUD VIC",41000,11 Aug 2021,private treaty,1,1,0.0,715.0,House
"854 Whittlesea-Kinglake Road,KINGLAKE WEST VIC 4,",580000,09 Aug 2021,private treaty,1,1,0.0,299.0,House
"13 Oke Street,OUYEN VIC",125000,04 Aug 2021,private treaty,1,1,0.0,299.0,House
"73 Ivanhoe Avenue,ST ALBANS VIC",630000,31 Jul 2021,private treaty,1,1,0.0,659.0,House
"217 Boundary Road,WHITTINGTON VIC",610000,31 Jul 2021,private treaty,1,1,0.0,659.0,Development site
"135 Clarendon Street,CRANBOURNE VIC 1,",1350000,26 Jul 2021,private treaty,1,1,0.0,856.0,House
"18 The Parade,MANSFIELD VIC",50000,26 Jul 2021,private treaty,1,1,0.0,856.0,House
"11 Bear Street,INVERLOCH VIC 1,",930000,21 Jul 2021,private treaty,1,1,0.0,59.0,House
"44 Spring Street,PRAHRAN VIC",1010000,11 Jul 2021,sold prior to auction,1,1,0.0,59.0,House
"149 Featherbrook Drive,POINT COOK VIC",698000,07 Jul 2021,private treaty,1,1,0.0,604.0,House
"28 George Road,EAST WARBURTON VIC 4,",365000,06 Jul 2021,private treaty,1,1,0.0,852.0,House
"28 Acacia St,SANDY POINT VIC",565000,01 Jul 2021,private treaty,1,1,0.0,597.0,House
"155 Jarosite Road,BELLS BEACH VIC 40,",1900000,30 Jun 2021,private treaty,1,1,0.0,468.0,House
"14 Park Road,WARBURTON VIC",580000,26 Jun 2021,private treaty,1,1,0.0,860.0,House
"18 High Street,LANCEFIELD VIC",589000,25 Jun 2021,private treaty,1,1,0.0,704.0,House
"113 Dunlop Street,MORTLAKE VIC",195000,21 Jun 2021,private treaty,1,1,0.0,519.0,House
"126B Nicholson Street,BRUNSWICK EAST VIC",650000,17 Jun 2021,private treaty,1,1,0.0,519.0,Townhouse
"Lot 4, 1 Violet Vista,SOUTH MORANG VIC",400000,15 Jun 2021,private treaty,1,1,0.0,,Vacant land
"75 Mason Street,SOUTH YARRA VIC",1595000,10 Jun 2021,private treaty,1,1,0.0,,House
"20 Christopher Court,LOCH SPORT VIC",190000,09 Jun 2021,private treaty,1,1,0.0,611.0,House
"9 Keith Avenue,MOE VIC",185000,08 Jun 2021,private treaty,1,1,0.0,611.0,House
"5 Eaglehawk Drive,BERWICK VIC",700000,25 May 2021,private treaty,1,1,0.0,673.0,House
"Boatshed 82A,ROSEBUD VIC",190000,25 May 2021,private treaty,1,1,0.0,25.0,House
"57 Sea Breeze Avenue,GOLDEN BEACH VIC",225000,14 May 2021,private treaty,1,1,0.0,603.0,House
"51 Aberdeen Road,PRAHRAN VIC",1190000,11 May 2021,private treaty,1,1,0.0,603.0,House
"10 Matheson Road,REDESDALE VIC 1.01ha",625000,10 May 2021,private treaty,1,1,0.0,603.0,House
"377-379 Pakington Street,NEWTOWN VIC",1890000,08 May 2021,private treaty,1,1,0.0,818.0,House
"3 Little O' Grady Street,ALBERT PARK VIC",1300000,05 May 2021,private treaty,1,1,0.0,818.0,House
"4 Burnham Road,BELGRAVE VIC 1,",730000,01 May 2021,auction,1,1,0.0,8.0,House
"30 Railway Ave,BUNYIP VIC 1,",370000,26 Apr 2021,private treaty,1,1,0.0,15.0,House
"37 Curdie Street,COBDEN VIC",300000,26 Apr 2021,private treaty,1,1,0.0,305.0,House
"59 Fellows Street,KEW VIC",4000000,25 Apr 2021,auction,1,1,0.0,962.0,House
"32 High Street,LISMORE VIC 1,",250000,23 Apr 2021,private treaty,1,1,0.0,302.0,House
"20 Prendergast Lane,NORTH MELBOURNE VIC",450000,21 Apr 2021,auction,1,1,0.0,302.0,Townhouse
"8840 Midland Highway,HARCOURT VIC 2,",510000,20 Apr 2021,private treaty,1,1,0.0,375.0,House
"43 Martin Street,HASTINGS VIC",350000,20 Apr 2021,private treaty,1,1,0.0,724.0,House
"44 Steele Creek Drive,KEILOR EAST VIC",815000,17 Apr 2021,auction,1,1,0.0,724.0,House
"10 Mell Street,TOORAK VIC",1320000,17 Apr 2021,auction,1,1,0.0,724.0,House
"380 Scobles Road,DRUMMOND VIC",450000,16 Apr 2021,private treaty,1,1,0.0,724.0,House
"1-5 Tennant Street,CRESSY VIC 8,",222500,15 Apr 2021,private treaty,1,1,0.0,92.0,House
"209/363 Beaconsfield Parade,ST KILDA WEST VIC",280000,14 Apr 2021,private treaty,1,1,0.0,92.0,House
"37 North Beach,MOUNT MARTHA VIC",225000,13 Apr 2021,private treaty,1,1,0.0,92.0,House
"3 Freeman Street,FITZROY NORTH VIC",1050000,10 Apr 2021,auction,1,1,0.0,92.0,House
"144 Albert Street,BRUNSWICK VIC",864000,07 Apr 2021,sold prior to auction,1,1,0.0,92.0,House
"8 Polo Place,HIGHTON VIC",382000,01 Apr 2021,private treaty,1,1,0.0,791.0,House
"83 Dudley Street,ROCHESTER VIC",170000,31 Mar 2021,private treaty,1,1,0.0,710.0,House
"9 Ellis Court,BRAYBROOK VIC",720000,29 Mar 2021,auction,1,1,0.0,669.0,Vacant land
"8-10 Allans Place,RICHMOND VIC",1800000,27 Mar 2021,auction,1,1,0.0,270.0,House
"53 Main Street,STAWELL VIC",220000,26 Mar 2021,private treaty,1,1,0.0,270.0,House
"215 A & B McKillop Street,EAST GEELONG VIC",840000,25 Mar 2021,private treaty,1,1,0.0,729.0,Semi-detached
